date,Num
201001,0
201004,1502104
201107,1832774
201110,3208864
201307,5618293
201310,7257374
201401,8385233
201404,9099767
201201,3210120
201204,3597666
201207,3598529
201210,4107069
201301,5345944
201304,5618174
201007,1671454
201010,1751542
201101,1831148
201104,1831816
