date,Num
20140608_07:01,14911
20140608_07:02,13945
20140608_07:03,13013
20140608_07:04,13048
20140608_07:05,12687
20140608_07:06,13667
20140608_07:07,13256
20140608_07:08,13481
20140608_07:09,12952
20140608_07:10,13308
20140608_07:11,12751
20140608_07:12,12382
20140608_07:13,12686
20140608_07:14,13050
20140608_07:15,13060
20140608_07:16,13298
20140608_07:17,12565
20140608_07:18,13064
20140608_07:19,12687
20140608_07:20,12646
20140608_07:21,13020
20140608_07:22,12523
20140608_07:23,12498
20140608_07:24,12767
20140608_07:25,12768
20140608_07:26,12932
20140608_07:27,12776
20140608_07:28,12736
20140608_07:29,12929
20140608_07:30,13259
20140608_07:31,13641
20140608_07:32,12476
20140608_07:33,13243
20140608_07:34,12981
20140608_07:35,13193
20140608_07:36,13278
20140608_07:37,12204
20140608_07:38,12525
20140608_07:39,12830
20140608_07:40,12718
20140608_07:41,12779
20140608_07:42,12692
20140608_07:43,12878
20140608_07:44,13249
20140608_07:45,12821
20140608_07:46,12585
20140608_07:47,12318
20140608_07:48,12562
20140608_07:49,12955
20140608_07:50,12814
20140608_07:51,12513
20140608_07:52,12068
20140608_07:53,12068
20140608_07:54,11825
20140608_07:55,12063
20140608_07:56,12169
20140608_07:57,11729
20140608_07:58,11704
20140608_07:59,11256
20140608_08:00,11246
20140608_08:01,13786
20140608_08:02,11649
20140608_08:03,11560
20140608_08:04,11320
20140608_08:05,11380
20140608_08:06,11500
20140608_08:07,11582
20140608_08:08,11750
20140608_08:09,11915
20140608_08:10,11668
20140608_08:11,12340
20140608_08:12,11703
20140608_08:13,12813
20140608_08:14,11665
20140608_08:15,11999
20140608_08:16,12685
20140608_08:17,11919
20140608_08:18,11973
20140608_08:19,11955
20140608_08:20,11872
20140608_08:21,12324
20140608_08:22,11920
20140608_08:23,12216
20140608_08:24,11291
20140608_08:25,11841
20140608_08:26,11810
20140608_08:27,11560
20140608_08:28,11762
20140608_08:29,11997
20140608_08:30,12583
20140608_08:31,12241
20140608_08:32,12684
20140608_08:33,11701
20140608_08:34,11994
20140608_08:35,12517
20140608_08:36,12456
20140608_08:37,11956
20140608_08:38,12266
20140608_08:39,13138
20140608_08:40,12881
20140608_08:41,13518
20140608_08:42,12479
20140608_08:43,12680
20140608_08:44,12786
20140608_08:45,12863
20140608_08:46,13694
20140608_08:47,12529
20140608_08:48,12757
20140608_08:49,13238
20140608_08:50,12914
20140608_08:51,13124
20140608_08:52,12980
20140608_08:53,13003
20140608_08:54,13058
20140608_08:55,13100
20140608_08:56,13959
20140608_08:57,12803
20140608_08:58,12850
20140608_08:59,13022
20140608_09:00,13261
20140608_09:01,13071
20140608_09:02,14659
20140608_09:03,12777
20140608_09:04,12481
20140608_09:05,12667
20140608_09:06,13254
20140608_09:07,12594
20140608_09:08,12965
20140608_09:09,13140
20140608_09:10,13171
20140608_09:11,13328
20140608_09:12,13141
20140608_09:13,12932
20140608_09:14,13114
20140608_09:15,13524
20140608_09:16,13667
20140608_09:17,13281
20140608_09:18,13384
20140608_09:19,13171
20140608_09:20,13417
20140608_09:21,13571
20140608_09:22,13430
20140608_09:23,13524
20140608_09:24,13776
20140608_09:25,13296
20140608_09:26,13643
20140608_09:27,13489
20140608_09:28,13519
20140608_09:29,13263
20140608_09:30,14777
20140608_09:31,15283
20140608_09:32,14176
20140608_09:33,13441
20140608_09:34,13873
20140608_09:35,13682
20140608_09:36,14458
20140608_09:37,14447
20140608_09:38,14755
20140608_09:39,13909
20140608_09:40,14371
20140608_09:41,15592
20140608_09:42,14226
20140608_09:43,13779
20140608_09:44,13618
20140608_09:45,14235
20140608_09:46,14155
20140608_09:47,13934
20140608_09:48,14013
20140608_09:49,13865
20140608_09:50,13814
20140608_09:51,14199
20140608_09:52,13483
20140608_09:53,13935
20140608_09:54,14053
20140608_09:55,13918
20140608_09:56,14208
20140608_09:57,13348
20140608_09:58,13532
20140608_09:59,14214
20140608_10:00,14267
20140608_10:01,16159
20140608_10:02,15835
20140608_10:03,13751
20140608_10:04,13237
20140608_10:05,13834
20140608_10:06,14694
20140608_10:07,13511
20140608_10:08,13489
20140608_10:09,13736
20140608_10:10,13715
20140608_10:11,14188
20140608_10:12,13251
20140608_10:13,13307
20140608_10:14,13480
20140608_10:15,13852
20140608_10:16,14196
20140608_10:17,13380
20140608_10:18,13337
20140608_10:19,13363
20140608_10:20,13425
20140608_10:21,13780
20140608_10:22,13134
20140608_10:23,13330
20140608_10:24,13567
20140608_10:25,13693
20140608_10:26,13667
20140608_10:27,13311
20140608_10:28,13391
20140608_10:29,14088
20140608_10:30,14006
20140608_10:31,13435
20140608_10:32,14576
20140608_10:33,13297
20140608_10:34,13622
20140608_10:35,13492
20140608_10:36,14424
20140608_10:37,13358
20140608_10:38,13654
20140608_10:39,13457
20140608_10:40,13947
20140608_10:41,14445
20140608_10:42,13385
20140608_10:43,13689
20140608_10:44,13667
20140608_10:45,14253
20140608_10:46,14295
20140608_10:47,13642
20140608_10:48,13973
20140608_10:49,13883
20140608_10:50,13531
20140608_10:51,14742
20140608_10:52,13657
20140608_10:53,13638
20140608_10:54,13863
20140608_10:55,14068
20140608_10:56,14925
20140608_10:57,13258
20140608_10:58,13457
20140608_10:59,13618
20140608_11:00,14372
20140608_11:01,15244
20140608_11:02,14641
20140608_11:03,13508
20140608_11:04,13261
20140608_11:05,13268
20140608_11:06,13828
20140608_11:07,13330
20140608_11:08,13949
20140608_11:09,13761
20140608_11:10,13358
20140608_11:11,14433
20140608_11:12,13101
20140608_11:13,13436
20140608_11:14,13478
20140608_11:15,13066
20140608_11:16,13548
20140608_11:17,12907
20140608_11:18,13244
20140608_11:19,13685
20140608_11:20,13465
20140608_11:21,13357
20140608_11:22,12966
20140608_11:23,13270
20140608_11:24,13837
20140608_11:25,13879
20140608_11:26,13876
20140608_11:27,13268
20140608_11:28,13140
20140608_11:29,13175
20140608_11:30,13410
20140608_11:31,14301
20140608_11:32,14402
20140608_11:33,14021
20140608_11:34,13375
20140608_11:35,14153
20140608_11:36,13993
20140608_11:37,13525
20140608_11:38,13489
20140608_11:39,13360
20140608_11:40,13439
20140608_11:41,13853
20140608_11:42,13039
20140608_11:43,13486
20140608_11:44,13530
20140608_11:45,13907
20140608_11:46,13957
20140608_11:47,12891
20140608_11:48,12845
20140608_11:49,13188
20140608_11:50,13653
20140608_11:51,13234
20140608_11:52,12744
20140608_11:53,13246
20140608_11:54,13852
20140608_11:55,14727
20140608_11:56,14379
20140608_11:57,13125
20140608_11:58,12937
20140608_11:59,13323
20140608_12:00,14645
20140608_12:01,14916
20140608_12:02,15489
20140608_12:03,14153
20140608_12:04,13241
20140608_12:05,13564
20140608_12:06,14130
20140608_12:07,12751
20140608_12:08,13343
20140608_12:09,13173
20140608_12:10,13706
20140608_12:11,14418
20140608_12:12,12903
20140608_12:13,13904
20140608_12:14,13323
20140608_12:15,13893
20140608_12:16,14161
20140608_12:17,13702
20140608_12:18,13479
20140608_12:19,13294
20140608_12:20,13975
20140608_12:21,14260
20140608_12:22,13095
20140608_12:23,14021
20140608_12:24,13834
20140608_12:25,13900
20140608_12:26,14477
20140608_12:27,13773
20140608_12:28,13797
20140608_12:29,14248
20140608_12:30,14350
20140608_12:31,15421
20140608_12:32,15032
20140608_12:33,13886
20140608_12:34,14395
20140608_12:35,14647
20140608_12:36,14554
20140608_12:37,13442
20140608_12:38,13442
20140608_12:39,14019
20140608_12:40,14101
20140608_12:41,14390
20140608_12:42,13607
20140608_12:43,13903
20140608_12:44,13995
20140608_12:45,13821
20140608_12:46,14853
20140608_12:47,13959
20140608_12:48,14269
20140608_12:49,14291
20140608_12:50,14702
20140608_12:51,14731
20140608_12:52,14167
20140608_12:53,14534
20140608_12:54,14510
20140608_12:55,15240
20140608_12:56,15499
20140608_12:57,14635
20140608_12:58,14594
20140608_12:59,14279
20140608_13:00,15236
20140608_13:01,16050
20140608_13:02,14221
20140608_13:03,13826
20140608_13:04,14283
20140608_13:05,14174
20140608_13:06,15020
20140608_13:07,13931
20140608_13:08,14180
20140608_13:09,14256
20140608_13:10,14230
20140608_13:11,15460
20140608_13:12,14016
20140608_13:13,13878
20140608_13:14,13807
20140608_13:15,14389
20140608_13:16,13819
20140608_13:17,14121
20140608_13:18,13894
20140608_13:19,14293
20140608_13:20,14510
20140608_13:21,14947
20140608_13:22,13845
20140608_13:23,14155
20140608_13:24,13898
20140608_13:25,13454
20140608_13:26,13612
20140608_13:27,13501
20140608_13:28,14210
20140608_13:29,14226
20140608_13:30,13946
20140608_13:31,17777
20140608_13:32,13875
20140608_13:33,14018
20140608_13:34,13687
20140608_13:35,14631
20140608_13:36,14695
20140608_13:37,14410
20140608_13:38,14542
20140608_13:39,13963
20140608_13:40,14087
20140608_13:41,14014
20140608_13:42,13525
20140608_13:43,13716
20140608_13:44,13139
20140608_13:45,12704
20140608_13:46,13552
20140608_13:47,12801
20140608_13:48,13057
20140608_13:49,13209
20140608_13:50,13539
20140608_13:51,14345
20140608_13:52,13395
20140608_13:53,14309
20140608_13:54,14261
20140608_13:55,14280
20140608_13:56,13631
20140608_13:57,13204
20140608_13:58,13551
20140608_13:59,13901
20140608_14:00,13729
20140608_14:01,14593
20140608_14:02,16064
20140608_14:03,13370
20140608_14:04,13395
20140608_14:05,13560
20140608_14:06,13502
20140608_14:07,13056
20140608_14:08,13150
20140608_14:09,13105
20140608_14:10,13126
20140608_14:11,13092
20140608_14:12,12766
20140608_14:13,12645
20140608_14:14,13113
20140608_14:15,13459
20140608_14:16,14175
20140608_14:17,13241
20140608_14:18,12784
20140608_14:19,12701
20140608_14:20,13408
20140608_14:21,14766
20140608_14:22,13001
20140608_14:23,12900
20140608_14:24,12797
20140608_14:25,12936
20140608_14:26,13382
20140608_14:27,12845
20140608_14:28,12993
20140608_14:29,13444
20140608_14:30,13161
20140608_14:31,14149
20140608_14:32,14990
20140608_14:33,13236
20140608_14:34,13279
20140608_14:35,13502
20140608_14:36,14834
20140608_14:37,13355
20140608_14:38,13606
20140608_14:39,14409
20140608_14:40,13521
20140608_14:41,13490
20140608_14:42,13326
20140608_14:43,13306
20140608_14:44,14054
20140608_14:45,14111
20140608_14:46,13950
20140608_14:47,13470
20140608_14:48,13538
20140608_14:49,13715
20140608_14:50,13803
20140608_14:51,14061
20140608_14:52,13658
20140608_14:53,13874
20140608_14:54,14301
20140608_14:55,14456
20140608_14:56,14631
20140608_14:57,13969
20140608_14:58,13979
20140608_14:59,13935
20140608_15:00,14121
20140608_15:01,16245
20140608_15:02,14631
20140608_15:03,14294
20140608_15:04,14399
20140608_15:05,14377
20140608_15:06,14156
20140608_15:07,13408
20140608_15:08,13761
20140608_15:09,14014
20140608_15:10,14663
20140608_15:11,15240
20140608_15:12,13731
20140608_15:13,13846
20140608_15:14,14286
20140608_15:15,14438
20140608_15:16,14131
20140608_15:17,13913
20140608_15:18,14241
20140608_15:19,14016
20140608_15:20,14215
20140608_15:21,14184
20140608_15:22,14069
20140608_15:23,13701
20140608_15:24,14221
20140608_15:25,14865
20140608_15:26,14865
20140608_15:27,13998
20140608_15:28,14206
20140608_15:29,14362
20140608_15:30,15515
20140608_15:31,15333
20140608_15:32,15140
20140608_15:33,14559
20140608_15:34,14552
20140608_15:35,15076
20140608_15:36,14736
20140608_15:37,14401
20140608_15:38,14575
20140608_15:39,15172
20140608_15:40,14500
20140608_15:41,14767
20140608_15:42,14543
20140608_15:43,14216
20140608_15:44,14567
20140608_15:45,14573
20140608_15:46,14524
20140608_15:47,13303
20140608_15:48,13550
20140608_15:49,13119
20140608_15:50,13975
20140608_15:51,14133
20140608_15:52,13663
20140608_15:53,14328
20140608_15:54,14522
20140608_15:55,14127
20140608_15:56,14834
20140608_15:57,13539
20140608_15:58,13944
20140608_15:59,13907
20140608_16:00,14307
20140608_16:01,17191
20140608_16:02,16116
20140608_16:03,13639
20140608_16:04,14747
20140608_16:05,13743
20140608_16:06,14863
20140608_16:07,13578
20140608_16:08,13679
20140608_16:09,13621
20140608_16:10,13745
20140608_16:11,14996
20140608_16:12,13630
20140608_16:13,13266
20140608_16:14,13756
20140608_16:15,13807
20140608_16:16,14230
20140608_16:17,13173
20140608_16:18,13581
20140608_16:19,13502
20140608_16:20,13525
20140608_16:21,14265
20140608_16:22,12994
20140608_16:23,13097
20140608_16:24,12839
20140608_16:25,13007
20140608_16:26,13699
20140608_16:27,12989
20140608_16:28,12795
20140608_16:29,13003
20140608_16:30,12567
20140608_16:31,14644
20140608_16:32,14012
20140608_16:33,12954
20140608_16:34,12496
20140608_16:35,13280
20140608_16:36,13502
20140608_16:37,12813
20140608_16:38,12900
20140608_16:39,12882
20140608_16:40,13036
20140608_16:41,13707
20140608_16:42,12854
20140608_16:43,12961
20140608_16:44,12932
20140608_16:45,13346
20140608_16:46,14002
20140608_16:47,12681
20140608_16:48,13122
20140608_16:49,13747
20140608_16:50,12893
20140608_16:51,12850
20140608_16:52,12399
20140608_16:53,12436
20140608_16:54,12564
20140608_16:55,12957
20140608_16:56,13974
20140608_16:57,12743
20140608_16:58,12969
20140608_16:59,12759
20140608_17:00,14746
20140608_17:01,14073
20140608_17:02,12806
20140608_17:03,12673
20140608_17:04,12984
20140608_17:05,13321
20140608_17:06,13915
20140608_17:07,13015
20140608_17:08,13173
20140608_17:09,13895
20140608_17:10,13463
20140608_17:11,13841
20140608_17:12,13224
20140608_17:13,13272
20140608_17:14,13388
20140608_17:15,13826
20140608_17:16,14854
20140608_17:17,13601
20140608_17:18,13830
20140608_17:19,13890
20140608_17:20,14185
20140608_17:21,14876
20140608_17:22,13593
20140608_17:23,13507
20140608_17:24,13863
20140608_17:25,14675
20140608_17:26,14723
20140608_17:27,13924
20140608_17:28,14083
20140608_17:29,14011
20140608_17:30,15651
20140608_17:31,16699
20140608_17:32,15082
20140608_17:33,14645
20140608_17:34,14387
20140608_17:35,14819
20140608_17:36,14656
20140608_17:37,14595
20140608_17:38,14883
20140608_17:39,14726
20140608_17:40,14757
20140608_17:41,15819
20140608_17:42,14403
20140608_17:43,14742
20140608_17:44,14674
20140608_17:45,14895
20140608_17:46,15320
20140608_17:47,14704
20140608_17:48,14949
20140608_17:49,14831
20140608_17:50,14275
20140608_17:51,15553
20140608_17:52,13782
20140608_17:53,14192
20140608_17:54,14560
20140608_17:55,14420
20140608_17:56,14741
20140608_17:57,13847
20140608_17:58,13773
20140608_17:59,13507
20140608_18:00,14001
20140608_18:01,16118
20140608_18:02,14800
20140608_18:03,14049
20140608_18:04,14133
20140608_18:05,14394
20140608_18:06,15530
20140608_18:07,13411
20140608_18:08,14503
20140608_18:09,13732
20140608_18:10,14233
20140608_18:11,15111
20140608_18:12,13615
20140608_18:13,13459
20140608_18:14,14033
20140608_18:15,14247
20140608_18:16,14436
20140608_18:17,13646
20140608_18:18,13946
20140608_18:19,13840
20140608_18:20,13980
20140608_18:21,13970
20140608_18:22,13293
20140608_18:23,13767
20140608_18:24,13833
20140608_18:25,13777
20140608_18:26,14355
20140608_18:27,13574
20140608_18:28,13645
20140608_18:29,13572
20140608_18:30,14431
20140608_18:31,15060
20140608_18:32,14318
20140608_18:33,13615
20140608_18:34,13459
20140608_18:35,13371
20140608_18:36,13687
20140608_18:37,13275
20140608_18:38,13509
20140608_18:39,14054
20140608_18:40,13412
20140608_18:41,14251
20140608_18:42,13054
20140608_18:43,12856
20140608_18:44,13619
20140608_18:45,13121
20140608_18:46,14185
20140608_18:47,12694
20140608_18:48,13497
20140608_18:49,13640
20140608_18:50,13888
20140608_18:51,14278
20140608_18:52,13104
20140608_18:53,13144
20140608_18:54,13371
20140608_18:55,13487
20140608_18:56,13501
20140608_18:57,12978
20140608_18:58,13361
20140608_18:59,13258
20140608_19:00,15856
20140608_19:01,16541
20140608_19:02,14532
20140608_19:03,14066
20140608_19:04,14032
20140608_19:05,14265
20140608_19:06,15307
20140608_19:07,14204
20140608_19:08,14249
20140608_19:09,14201
20140608_19:10,15096
20140608_19:11,15440
20140608_19:12,14599
20140608_19:13,14872
20140608_19:14,15186
20140608_19:15,14994
20140608_19:16,15205
20140608_19:17,14663
20140608_19:18,15159
20140608_19:19,14900
20140608_19:20,15533
20140608_19:21,16736
20140608_19:22,14991
20140608_19:23,14576
20140608_19:24,15150
20140608_19:25,15893
20140608_19:26,15275
20140608_19:27,15063
20140608_19:28,15521
20140608_19:29,15181
20140608_19:30,15481
20140608_19:31,18110
20140608_19:32,15299
20140608_19:33,15207
20140608_19:34,15501
20140608_19:35,15473
20140608_19:36,16071
20140608_19:37,14942
20140608_19:38,15325
20140608_19:39,15215
20140608_19:40,14953
20140608_19:41,15893
20140608_19:42,15309
20140608_19:43,15212
20140608_19:44,15123
20140608_19:45,15974
20140608_19:46,16223
20140608_19:47,15301
20140608_19:48,15634
20140608_19:49,15286
20140608_19:50,15616
20140608_19:51,16457
20140608_19:52,15420
20140608_19:53,16038
20140608_19:54,15653
20140608_19:55,15643
20140608_19:56,15528
20140608_19:57,15399
20140608_19:58,15657
20140608_19:59,15185
20140608_20:00,15498
20140608_20:01,18577
20140608_20:02,16588
20140608_20:03,15501
20140608_20:04,15323
20140608_20:05,15168
20140608_20:06,15175
20140608_20:07,14128
20140608_20:08,15015
20140608_20:09,14339
20140608_20:10,14945
20140608_20:11,15230
20140608_20:12,14477
20140608_20:13,14599
20140608_20:14,14935
20140608_20:15,15748
20140608_20:16,16370
20140608_20:17,14380
20140608_20:18,14908
20140608_20:19,15183
20140608_20:20,15499
20140608_20:21,16072
20140608_20:22,15029
20140608_20:23,15497
20140608_20:24,16033
20140608_20:25,16231
20140608_20:26,16108
20140608_20:27,15304
20140608_20:28,15349
20140608_20:29,15709
20140608_20:30,16717
20140608_20:31,17691
20140608_20:32,16493
20140608_20:33,15268
20140608_20:34,15366
20140608_20:35,15951
20140608_20:36,16252
20140608_20:37,14569
20140608_20:38,15005
20140608_20:39,14618
20140608_20:40,15558
20140608_20:41,15528
20140608_20:42,14357
20140608_20:43,14098
20140608_20:44,14534
20140608_20:45,15285
20140608_20:46,14752
20140608_20:47,14387
20140608_20:48,14778
20140608_20:49,14710
20140608_20:50,15687
20140608_20:51,15566
20140608_20:52,14250
20140608_20:53,14211
20140608_20:54,14284
20140608_20:55,14588
20140608_20:56,15622
20140608_20:57,14915
20140608_20:58,14688
20140608_20:59,14596
20140608_21:00,14291
20140608_21:01,17774
20140608_21:02,16457
20140608_21:03,14921
20140608_21:04,14458
20140608_21:05,14558
20140608_21:06,15557
20140608_21:07,14495
20140608_21:08,15061
20140608_21:09,14762
20140608_21:10,15478
