date,Num
20140528_07:08,720
20140528_07:09,716
20140528_07:10,734
20140528_07:11,712
20140528_07:12,747
20140528_07:13,776
20140528_07:14,771
20140528_07:15,707
20140528_07:16,704
20140528_07:17,714
20140528_07:18,670
20140528_07:19,662
20140528_07:20,734
20140528_07:21,690
20140528_07:22,779
20140528_07:23,657
20140528_07:24,629
20140528_07:25,597
20140528_07:26,647
20140528_07:27,582
20140528_07:28,630
20140528_07:29,636
20140528_07:30,712
20140528_07:31,654
20140528_07:32,776
20140528_07:33,736
20140528_07:34,664
20140528_07:35,625
20140528_07:36,626
20140528_07:37,616
20140528_07:38,624
20140528_07:39,622
20140528_07:40,595
20140528_07:41,558
20140528_07:42,600
20140528_07:43,516
20140528_07:44,569
20140528_07:45,589
20140528_07:46,569
20140528_07:47,570
20140528_07:48,642
20140528_07:49,673
20140528_07:50,673
20140528_07:51,562
20140528_07:52,596
20140528_07:53,575
20140528_07:54,574
20140528_07:55,568
20140528_07:56,561
20140528_07:57,597
20140528_07:58,562
20140528_07:59,590
20140528_08:00,521
20140528_08:01,525
20140528_08:02,514
20140528_08:03,463
20140528_08:04,509
20140528_08:05,529
20140528_08:06,521
20140528_08:07,529
20140528_08:08,506
20140528_08:09,505
20140528_08:10,577
20140528_08:11,546
20140528_08:12,594
20140528_08:13,608
20140528_08:14,587
20140528_08:15,577
20140528_08:16,551
20140528_08:17,544
20140528_08:18,529
20140528_08:19,545
20140528_08:20,534
20140528_08:21,556
20140528_08:22,546
20140528_08:23,526
20140528_08:24,523
20140528_08:25,518
20140528_08:26,1026
20140528_08:27,1284
20140528_08:28,1014
20140528_08:29,992
20140528_08:30,1063
20140528_08:31,949
20140528_08:32,1054
20140528_08:33,925
20140528_08:34,904
20140528_08:35,797
20140528_08:36,816
20140528_08:37,768
20140528_08:38,740
20140528_08:39,752
20140528_08:40,691
20140528_08:41,702
20140528_08:42,691
20140528_08:43,669
20140528_08:44,665
20140528_08:45,659
20140528_08:46,614
20140528_08:47,710
20140528_08:48,699
20140528_08:49,708
20140528_08:50,668
20140528_08:51,657
20140528_08:52,650
20140528_08:53,663
20140528_08:54,655
20140528_08:55,579
20140528_08:56,641
20140528_08:57,675
20140528_08:58,653
20140528_08:59,595
20140528_09:00,548
20140528_09:01,566
20140528_09:02,627
20140528_09:03,604
20140528_09:04,678
20140528_09:05,679
20140528_09:06,610
20140528_09:07,623
20140528_09:08,666
20140528_09:09,716
20140528_09:10,678
20140528_09:11,622
20140528_09:12,652
20140528_09:13,605
20140528_09:14,647
20140528_09:15,573
20140528_09:16,595
20140528_09:17,539
20140528_09:18,607
20140528_09:19,575
20140528_09:20,589
20140528_09:21,584
20140528_09:22,633
20140528_09:23,653
20140528_09:24,601
20140528_09:25,651
20140528_09:26,551
20140528_09:27,559
20140528_09:28,530
20140528_09:29,529
20140528_09:30,503
20140528_09:31,476
20140528_09:32,521
20140528_09:33,557
20140528_09:34,572
20140528_09:35,616
20140528_09:36,557
20140528_09:37,519
20140528_09:38,560
20140528_09:39,521
20140528_09:40,527
20140528_09:41,542
20140528_09:42,497
20140528_09:43,498
20140528_09:44,555
20140528_09:45,466
20140528_09:46,481
20140528_09:47,462
20140528_09:48,439
20140528_09:49,522
20140528_09:50,523
20140528_09:51,548
20140528_09:52,577
20140528_09:53,574
20140528_09:54,616
20140528_09:55,654
20140528_09:56,611
20140528_09:57,631
20140528_09:58,571
20140528_09:59,579
20140528_10:00,604
20140528_10:01,608
20140528_10:02,617
20140528_10:03,592
20140528_10:04,543
20140528_10:05,571
20140528_10:06,565
20140528_10:07,560
20140528_10:08,522
20140528_10:09,505
20140528_10:10,546
20140528_10:11,541
20140528_10:12,527
20140528_10:13,556
20140528_10:14,539
20140528_10:15,497
20140528_10:16,564
20140528_10:17,586
20140528_10:18,483
20140528_10:19,499
20140528_10:20,573
20140528_10:21,540
20140528_10:22,511
20140528_10:23,583
20140528_10:24,548
20140528_10:25,543
20140528_10:26,492
20140528_10:27,522
20140528_10:28,523
20140528_10:29,555
20140528_10:30,543
20140528_10:31,576
20140528_10:32,651
20140528_10:33,614
20140528_10:34,625
20140528_10:35,707
20140528_10:36,595
20140528_10:37,549
20140528_10:38,511
20140528_10:39,525
20140528_10:40,601
20140528_10:41,516
20140528_10:42,463
20140528_10:43,485
20140528_10:44,508
20140528_10:45,549
20140528_10:46,547
20140528_10:47,545
20140528_10:48,588
20140528_10:49,552
20140528_10:50,434
20140528_10:51,484
20140528_10:52,515
20140528_10:53,489
20140528_10:54,450
20140528_10:55,453
20140528_10:56,552
20140528_10:57,488
20140528_10:58,539
20140528_10:59,561
20140528_11:00,547
20140528_11:01,535
20140528_11:02,490
20140528_11:03,512
20140528_11:04,486
20140528_11:05,523
20140528_11:06,519
20140528_11:07,528
20140528_11:08,539
20140528_11:09,562
20140528_11:10,648
20140528_11:11,570
20140528_11:12,641
20140528_11:13,577
20140528_11:14,526
20140528_11:15,526
20140528_11:16,571
20140528_11:17,601
20140528_11:18,555
20140528_11:19,604
20140528_11:20,539
20140528_11:21,533
20140528_11:22,510
20140528_11:23,497
20140528_11:24,555
20140528_11:25,525
20140528_11:26,560
20140528_11:27,545
20140528_11:28,514
20140528_11:29,522
20140528_11:30,551
20140528_11:31,488
20140528_11:32,534
20140528_11:33,578
20140528_11:34,508
20140528_11:35,497
20140528_11:36,534
20140528_11:37,483
20140528_11:38,559
20140528_11:39,508
20140528_11:40,555
20140528_11:41,498
20140528_11:42,495
20140528_11:43,506
20140528_11:44,538
20140528_11:45,542
20140528_11:46,555
20140528_11:47,499
20140528_11:48,600
20140528_11:49,556
20140528_11:50,606
20140528_11:51,591
20140528_11:52,607
20140528_11:53,644
20140528_11:54,638
20140528_11:55,686
20140528_11:56,719
20140528_11:57,702
20140528_11:58,1607
20140528_11:59,1228
20140528_12:00,1197
20140528_12:01,1065
20140528_12:02,1064
20140528_12:03,1174
20140528_12:04,1174
20140528_12:05,1054
20140528_12:06,1180
20140528_12:07,1100
20140528_12:08,956
20140528_12:09,1095
20140528_12:10,1090
20140528_12:11,1083
20140528_12:12,1015
20140528_12:13,1097
20140528_12:14,1093
20140528_12:15,950
20140528_12:16,963
20140528_12:17,1044
20140528_12:18,996
20140528_12:19,1152
20140528_12:20,1197
20140528_12:21,1206
20140528_12:22,1261
20140528_12:23,1291
20140528_12:24,1259
20140528_12:25,1259
20140528_12:26,1275
20140528_12:27,1229
20140528_12:28,1169
20140528_12:29,1264
20140528_12:30,1227
20140528_12:31,1119
20140528_12:32,1188
20140528_12:33,1192
20140528_12:34,1193
20140528_12:35,1162
20140528_12:36,1226
20140528_12:37,1243
20140528_12:38,1196
20140528_12:39,1253
20140528_12:40,1239
20140528_12:41,1248
20140528_12:42,1273
20140528_12:43,1292
20140528_12:44,1390
20140528_12:45,1320
20140528_12:46,1358
20140528_12:47,1387
20140528_12:48,1435
20140528_12:49,1362
20140528_12:50,1293
20140528_12:51,1385
20140528_12:52,1258
20140528_12:53,1299
20140528_12:54,1232
20140528_12:55,1367
20140528_12:56,1371
20140528_12:57,1458
20140528_12:58,1430
20140528_12:59,1565
20140528_13:00,1468
20140528_13:01,1486
20140528_13:02,1539
20140528_13:03,1475
20140528_13:04,1560
20140528_13:05,1546
20140528_13:06,1469
20140528_13:07,1622
20140528_13:08,1653
20140528_13:09,1502
20140528_13:10,1515
20140528_13:11,1522
20140528_13:12,1503
20140528_13:13,1570
20140528_13:14,1581
20140528_13:15,1657
20140528_13:16,1639
20140528_13:17,1796
20140528_13:18,1566
20140528_13:19,1632
20140528_13:20,1593
20140528_13:21,1657
20140528_13:22,1623
20140528_13:23,1682
20140528_13:24,1654
20140528_13:25,1617
20140528_13:26,1692
20140528_13:27,1725
20140528_13:28,1754
20140528_13:29,1744
20140528_13:30,1672
20140528_13:31,1773
20140528_13:32,1733
20140528_13:33,1852
20140528_13:34,1793
20140528_13:35,1768
20140528_13:36,1705
20140528_13:37,1670
20140528_13:38,1721
20140528_13:39,1762
20140528_13:40,1743
20140528_13:41,1761
20140528_13:42,1877
20140528_13:43,1853
20140528_13:44,1933
20140528_13:45,1957
20140528_13:46,1888
20140528_13:47,1919
20140528_13:48,1996
20140528_13:49,1894
20140528_13:50,1782
20140528_13:51,1753
20140528_13:52,1741
20140528_13:53,1846
20140528_13:54,1805
20140528_13:55,1841
20140528_13:56,1792
20140528_13:57,1892
20140528_13:58,2022
20140528_13:59,2078
20140528_14:00,2178
20140528_14:01,1932
20140528_14:02,1978
20140528_14:03,2007
20140528_14:04,2055
20140528_14:05,2060
20140528_14:06,1875
20140528_14:07,1751
20140528_14:08,1761
20140528_14:09,1848
20140528_14:10,1872
20140528_14:11,1820
20140528_14:12,1907
20140528_14:13,2044
20140528_14:14,1995
20140528_14:15,1897
20140528_14:16,2150
20140528_14:17,2048
20140528_14:18,2087
20140528_14:19,2066
20140528_14:20,2080
20140528_14:21,2117
20140528_14:22,2059
20140528_14:23,1986
20140528_14:24,2098
20140528_14:25,2188
20140528_14:26,2160
20140528_14:27,2147
20140528_14:28,2081
20140528_14:29,2209
20140528_14:30,2250
20140528_14:31,2232
20140528_14:32,2203
20140528_14:33,2150
20140528_14:34,2288
20140528_14:35,2512
20140528_14:36,2408
20140528_14:37,2356
20140528_14:38,2393
20140528_14:39,2246
20140528_14:40,2221
20140528_14:41,2387
20140528_14:42,2405
20140528_14:43,2525
20140528_14:44,2494
20140528_14:45,2506
20140528_14:46,2532
20140528_14:47,2493
20140528_14:48,2404
20140528_14:49,2646
20140528_14:50,2814
20140528_14:51,2708
20140528_14:52,2506
20140528_14:53,2513
20140528_14:54,2494
20140528_14:55,2531
20140528_14:56,2533
20140528_14:57,2585
20140528_14:58,2453
20140528_14:59,2455
20140528_15:00,2421
20140528_15:01,2411
20140528_15:02,2454
20140528_15:03,3719
20140528_15:04,3708
20140528_15:05,3555
20140528_15:06,3137
20140528_15:07,3193
20140528_15:08,3057
20140528_15:09,2844
20140528_15:10,3129
20140528_15:11,2983
20140528_15:12,2934
20140528_15:13,2725
20140528_15:14,2761
20140528_15:15,2668
20140528_15:16,2570
20140528_15:17,2553
20140528_15:18,2513
20140528_15:19,2868
20140528_15:20,2910
20140528_15:21,2914
20140528_15:22,2915
20140528_15:23,2883
20140528_15:24,2698
20140528_15:25,2731
20140528_15:26,2700
20140528_15:27,2510
20140528_15:28,2447
20140528_15:29,2396
20140528_15:30,2482
20140528_15:31,2549
20140528_15:32,2523
20140528_15:33,2361
20140528_15:34,2475
20140528_15:35,2535
20140528_15:36,2792
20140528_15:37,2898
20140528_15:38,2854
20140528_15:39,2710
20140528_15:40,2931
20140528_15:41,2735
20140528_15:42,2703
20140528_15:43,2598
20140528_15:44,2590
20140528_15:45,2526
20140528_15:46,2391
20140528_15:47,2383
20140528_15:48,2316
20140528_15:49,2439
20140528_15:50,2482
20140528_15:51,2309
20140528_15:52,2246
20140528_15:53,2311
20140528_15:54,2274
20140528_15:55,2365
20140528_15:56,2331
20140528_15:57,2262
20140528_15:58,2223
20140528_15:59,2224
20140528_16:00,2097
20140528_16:01,2035
20140528_16:02,2087
20140528_16:03,1962
20140528_16:04,1914
20140528_16:05,2032
20140528_16:06,2126
20140528_16:07,2245
20140528_16:08,2453
20140528_16:09,2355
20140528_16:10,2338
20140528_16:11,2120
20140528_16:12,2185
20140528_16:13,2199
20140528_16:14,2253
20140528_16:15,2209
20140528_16:16,2280
20140528_16:17,2215
20140528_16:18,2238
20140528_16:19,2174
20140528_16:20,2225
20140528_16:21,2158
20140528_16:22,2128
20140528_16:23,2063
20140528_16:24,2138
20140528_16:25,2140
20140528_16:26,2075
20140528_16:27,2154
20140528_16:28,2251
20140528_16:29,2108
20140528_16:30,2037
20140528_16:31,2070
20140528_16:32,1959
20140528_16:33,1930
20140528_16:34,2016
20140528_16:35,2003
20140528_16:36,2116
20140528_16:37,2073
20140528_16:38,1999
20140528_16:39,1998
20140528_16:40,1947
20140528_16:41,2108
20140528_16:42,2120
20140528_16:43,2150
20140528_16:44,2070
20140528_16:45,2061
20140528_16:46,2002
20140528_16:47,2010
20140528_16:48,2031
20140528_16:49,1852
20140528_16:50,1756
20140528_16:51,1854
20140528_16:52,1955
20140528_16:53,2083
20140528_16:54,2040
20140528_16:55,2108
20140528_16:56,2164
20140528_16:57,2141
20140528_16:58,2148
20140528_16:59,2211
20140528_17:00,2137
20140528_17:01,2065
20140528_17:02,2003
20140528_17:03,2109
20140528_17:04,1995
20140528_17:05,1971
20140528_17:06,1992
20140528_17:07,2000
20140528_17:08,1915
20140528_17:09,1942
20140528_17:10,1913
20140528_17:11,1873
20140528_17:12,1994
20140528_17:13,1892
20140528_17:14,2121
20140528_17:15,2094
20140528_17:16,2133
20140528_17:17,2137
20140528_17:18,2153
20140528_17:19,1986
20140528_17:20,2100
20140528_17:21,2065
20140528_17:22,2044
20140528_17:23,1915
20140528_17:24,1968
20140528_17:25,1988
20140528_17:26,1878
20140528_17:27,1915
20140528_17:28,1958
20140528_17:29,2055
20140528_17:30,2066
20140528_17:31,2085
20140528_17:32,2100
20140528_17:33,2085
20140528_17:34,2047
20140528_17:35,1988
20140528_17:36,1937
20140528_17:37,1980
20140528_17:38,1972
20140528_17:39,1928
20140528_17:40,1807
20140528_17:41,1824
20140528_17:42,1721
20140528_17:43,1730
20140528_17:44,1652
20140528_17:45,1778
20140528_17:46,1694
20140528_17:47,1805
20140528_17:48,1625
20140528_17:49,1566
20140528_17:50,1519
20140528_17:51,1498
20140528_17:52,1501
20140528_17:53,1575
20140528_17:54,1533
20140528_17:55,1476
20140528_17:56,1458
20140528_17:57,1476
20140528_17:58,1523
20140528_17:59,1392
20140528_18:00,1365
20140528_18:01,1353
20140528_18:02,1312
20140528_18:03,2751
20140528_18:04,2845
20140528_18:05,2603
20140528_18:06,2301
20140528_18:07,2357
20140528_18:08,2236
20140528_18:09,2138
20140528_18:10,1929
20140528_18:11,1962
20140528_18:12,1812
20140528_18:13,1883
20140528_18:14,1746
20140528_18:15,1683
20140528_18:16,1596
20140528_18:17,1586
20140528_18:18,1518
20140528_18:19,1559
20140528_18:20,1571
20140528_18:21,1691
20140528_18:22,1613
20140528_18:23,1451
20140528_18:24,1468
20140528_18:25,1479
20140528_18:26,1461
20140528_18:27,1441
20140528_18:28,1460
20140528_18:29,1458
20140528_18:30,1361
20140528_18:31,1359
20140528_18:32,1307
20140528_18:33,1504
20140528_18:34,1429
20140528_18:35,1456
20140528_18:36,1376
20140528_18:37,1452
20140528_18:38,1451
20140528_18:39,1360
20140528_18:40,1429
20140528_18:41,1387
20140528_18:42,1260
20140528_18:43,1220
20140528_18:44,1081
20140528_18:45,1124
20140528_18:46,1183
20140528_18:47,1191
20140528_18:48,1205
20140528_18:49,1218
20140528_18:50,1167
20140528_18:51,1200
20140528_18:52,1278
20140528_18:53,1170
20140528_18:54,1054
20140528_18:55,1200
20140528_18:56,1310
20140528_18:57,1232
20140528_18:58,1228
20140528_18:59,1261
20140528_19:00,1103
20140528_19:01,1226
20140528_19:02,1220
20140528_19:03,1126
20140528_19:04,1063
20140528_19:05,1149
20140528_19:06,1059
20140528_19:07,1100
20140528_19:08,1052
20140528_19:09,1060
20140528_19:10,948
20140528_19:11,1089
20140528_19:12,1066
20140528_19:13,1122
20140528_19:14,960
20140528_19:15,1071
20140528_19:16,1109
20140528_19:17,1098
20140528_19:18,1136
20140528_19:19,1119
20140528_19:20,1119
20140528_19:21,1168
20140528_19:22,1094
20140528_19:23,1145
20140528_19:24,1015
20140528_19:25,1068
20140528_19:26,1008
20140528_19:27,1028
20140528_19:28,938
20140528_19:29,915
20140528_19:30,941
20140528_19:31,1046
20140528_19:32,1041
20140528_19:33,944
20140528_19:34,1006
20140528_19:35,1007
20140528_19:36,1020
20140528_19:37,958
20140528_19:38,985
20140528_19:39,943
20140528_19:40,1006
20140528_19:41,890
20140528_19:42,921
20140528_19:43,1067
20140528_19:44,1017
20140528_19:45,1018
20140528_19:46,1029
20140528_19:47,948
20140528_19:48,814
20140528_19:49,888
20140528_19:50,982
20140528_19:51,1030
20140528_19:52,1056
20140528_19:53,1104
20140528_19:54,1046
20140528_19:55,1094
20140528_19:56,1108
20140528_19:57,1091
20140528_19:58,1033
20140528_19:59,1095
20140528_20:00,1051
20140528_20:01,1016
20140528_20:02,998
20140528_20:03,1593
20140528_20:04,2665
20140528_20:05,2393
20140528_20:06,2106
20140528_20:07,2069
20140528_20:08,1891
20140528_20:09,1662
20140528_20:10,1719
20140528_20:11,1730
20140528_20:12,1705
20140528_20:13,1657
20140528_20:14,1724
20140528_20:15,1787
20140528_20:16,1852
20140528_20:17,1855
20140528_20:18,1735
20140528_20:19,1728
20140528_20:20,1751
20140528_20:21,1671
20140528_20:22,1572
20140528_20:23,1631
20140528_20:24,1680
20140528_20:25,1554
20140528_20:26,1629
20140528_20:27,1591
20140528_20:28,1596
20140528_20:29,1490
20140528_20:30,1571
20140528_20:31,1592
20140528_20:32,1551
20140528_20:33,1526
20140528_20:34,1524
20140528_20:35,1581
20140528_20:36,1598
20140528_20:37,1435
20140528_20:38,1376
20140528_20:39,1329
20140528_20:40,1356
20140528_20:41,1320
20140528_20:42,1368
20140528_20:43,1436
20140528_20:44,1396
20140528_20:45,1273
20140528_20:46,1297
20140528_20:47,1278
20140528_20:48,1269
20140528_20:49,1257
20140528_20:50,1321
20140528_20:51,1393
20140528_20:52,1407
20140528_20:53,1375
20140528_20:54,1310
20140528_20:55,1418
20140528_20:56,1320
20140528_20:57,1242
20140528_20:58,1319
20140528_20:59,1259
20140528_21:00,1329
20140528_21:01,1375
20140528_21:02,1461
20140528_21:03,1415
20140528_21:04,1313
20140528_21:05,1401
20140528_21:06,1347
20140528_21:07,1445
20140528_21:08,1492
20140528_21:09,1533
20140528_21:10,1543
20140528_21:11,1519
20140528_21:12,1500
20140528_21:13,1446
20140528_21:14,1433
20140528_21:15,1356
20140528_21:16,1346
20140528_21:17,1400
20140528_21:18,1399
20140528_21:19,1374
20140528_21:20,1468
20140528_21:21,1372
20140528_21:22,1448
20140528_21:23,1441
20140528_21:24,1501
20140528_21:25,1427
20140528_21:26,1447
20140528_21:27,1455
20140528_21:28,1397
20140528_21:29,1338
20140528_21:30,1337
20140528_21:31,1324
20140528_21:32,1388
20140528_21:33,1431
20140528_21:34,1395
20140528_21:35,1459
20140528_21:36,1409
20140528_21:37,1432
20140528_21:38,1553
20140528_21:39,1375
20140528_21:40,3523
20140528_21:41,3088
20140528_21:42,2758
20140528_21:43,2622
20140528_21:44,2655
20140528_21:45,2650
20140528_21:46,2417
20140528_21:47,2296
20140528_21:48,2302
20140528_21:49,2238
20140528_21:50,2180
20140528_21:51,2251
20140528_21:52,2182
20140528_21:53,2135
20140528_21:54,2135
20140528_21:55,2041
20140528_21:56,2088
20140528_21:57,2050
20140528_21:58,2022
20140528_21:59,2050
20140528_22:00,1990
20140528_22:01,1987
20140528_22:02,1954
20140528_22:03,1915
20140528_22:04,2057
20140528_22:05,2043
20140528_22:06,1991
20140528_22:07,2041
20140528_22:08,2033
20140528_22:09,2013
20140528_22:10,1922
20140528_22:11,1979
