date,Num
20140614_03:23,16636
20140614_03:24,15585
20140614_03:25,16054
20140614_03:26,16369
20140614_03:27,15490
20140614_03:28,15033
20140614_03:29,15854
20140614_03:30,17044
20140614_03:31,19007
20140614_03:32,17007
20140614_03:33,15595
20140614_03:34,16035
20140614_03:35,16247
20140614_03:36,17332
20140614_03:37,15733
20140614_03:38,15549
20140614_03:39,16121
20140614_03:40,16990
20140614_03:41,16433
20140614_03:42,15093
20140614_03:43,15187
20140614_03:44,14837
20140614_03:45,15258
20140614_03:46,15419
20140614_03:47,14771
20140614_03:48,15005
20140614_03:49,15149
20140614_03:50,15378
20140614_03:51,15199
20140614_03:52,14793
20140614_03:53,15743
20140614_03:54,15533
20140614_03:55,16281
20140614_03:56,17366
20140614_03:57,14656
20140614_03:58,15029
20140614_03:59,14731
20140614_04:00,17445
20140614_04:01,16516
20140614_04:02,17530
20140614_04:03,15754
20140614_04:04,15665
20140614_04:05,14810
20140614_04:06,16925
20140614_04:07,16954
20140614_04:08,16007
20140614_04:09,15648
20140614_04:10,15236
20140614_04:11,17334
20140614_04:12,14380
20140614_04:13,15319
20140614_04:14,14801
20140614_04:15,15297
20140614_04:16,15340
20140614_04:17,14404
20140614_04:18,15030
20140614_04:19,14510
20140614_04:20,14732
20140614_04:21,15831
20140614_04:22,14448
20140614_04:23,14615
20140614_04:24,14561
20140614_04:25,14845
20140614_04:26,14881
20140614_04:27,14424
20140614_04:28,14601
20140614_04:29,14525
20140614_04:30,14808
20140614_04:31,18499
20140614_04:32,15876
20140614_04:33,14430
20140614_04:34,14576
20140614_04:35,14557
20140614_04:36,15918
20140614_04:37,14373
20140614_04:38,14442
20140614_04:39,14324
20140614_04:40,14890
20140614_04:41,14615
20140614_04:42,14117
20140614_04:43,14521
20140614_04:44,15197
20140614_04:45,15051
20140614_04:46,14847
20140614_04:47,14665
20140614_04:48,14192
20140614_04:49,14387
20140614_04:50,14531
20140614_04:51,14977
20140614_04:52,14230
20140614_04:53,14406
20140614_04:54,14996
20140614_04:55,14914
20140614_04:56,15417
20140614_04:57,14217
20140614_04:58,14427
20140614_04:59,14511
20140614_05:00,15216
20140614_05:01,16728
20140614_05:02,15917
20140614_05:03,14274
20140614_05:04,14693
20140614_05:05,14916
20140614_05:06,15643
20140614_05:07,14349
20140614_05:08,14322
20140614_05:09,14590
20140614_05:10,14933
20140614_05:11,15547
20140614_05:12,14500
20140614_05:13,14493
20140614_05:14,14732
20140614_05:15,15540
20140614_05:16,16668
20140614_05:17,14541
20140614_05:18,14599
20140614_05:19,14595
20140614_05:20,15269
20140614_05:21,15788
20140614_05:22,14605
20140614_05:23,14629
20140614_05:24,14865
20140614_05:25,14952
20140614_05:26,15298
20140614_05:27,14698
20140614_05:28,14488
20140614_05:29,14700
20140614_05:30,14696
20140614_05:31,16900
20140614_05:32,15839
20140614_05:33,14912
20140614_05:34,14807
20140614_05:35,14899
20140614_05:36,15933
20140614_05:37,14619
20140614_05:38,14829
20140614_05:39,15170
20140614_05:40,15040
20140614_05:41,15417
20140614_05:42,14798
20140614_05:43,15084
20140614_05:44,14823
20140614_05:45,15263
20140614_05:46,16307
20140614_05:47,14636
20140614_05:48,14914
20140614_05:49,15418
20140614_05:50,15123
20140614_05:51,14990
20140614_05:52,14385
20140614_05:53,14316
20140614_05:54,14379
20140614_05:55,14605
20140614_05:56,15431
20140614_05:57,14277
20140614_05:58,14775
20140614_05:59,14559
20140614_06:00,15194
20140614_06:01,17760
20140614_06:02,15574
20140614_06:03,14311
20140614_06:04,14611
20140614_06:05,15151
20140614_06:06,15093
20140614_06:07,14814
20140614_06:08,14493
20140614_06:09,14887
20140614_06:10,15399
20140614_06:11,16383
20140614_06:12,14869
20140614_06:13,15094
20140614_06:14,15338
20140614_06:15,15145
20140614_06:16,15323
20140614_06:17,14881
20140614_06:18,15018
20140614_06:19,15361
20140614_06:20,14897
20140614_06:21,15923
20140614_06:22,14844
20140614_06:23,14883
20140614_06:24,14751
20140614_06:25,15353
20140614_06:26,15710
20140614_06:27,14592
20140614_06:28,14616
20140614_06:29,14599
20140614_06:30,15974
20140614_06:31,18376
20140614_06:32,15242
20140614_06:33,14552
20140614_06:34,14612
20140614_06:35,15345
20140614_06:36,14958
20140614_06:37,14591
20140614_06:38,15133
20140614_06:39,14842
20140614_06:40,15123
20140614_06:41,15646
20140614_06:42,14823
20140614_06:43,15291
20140614_06:44,15317
20140614_06:45,15352
20140614_06:46,16961
20140614_06:47,15429
20140614_06:48,15417
20140614_06:49,15748
20140614_06:50,14580
20140614_06:51,16761
20140614_06:52,15263
20140614_06:53,15518
20140614_06:54,15680
20140614_06:55,15871
20140614_06:56,16626
20140614_06:57,15296
20140614_06:58,15160
20140614_06:59,15009
20140614_07:00,17001
20140614_07:01,17989
20140614_07:02,16226
20140614_07:03,15558
20140614_07:04,15282
20140614_07:05,15608
20140614_07:06,15491
20140614_07:07,15610
20140614_07:08,16076
20140614_07:09,15367
20140614_07:10,16194
20140614_07:11,16395
20140614_07:12,15374
20140614_07:13,15558
20140614_07:14,15550
20140614_07:15,16240
20140614_07:16,17293
20140614_07:17,15716
20140614_07:18,15004
20140614_07:19,15159
20140614_07:20,15440
20140614_07:21,16057
20140614_07:22,14863
20140614_07:23,15322
20140614_07:24,15438
20140614_07:25,15675
20140614_07:26,15092
20140614_07:27,14476
20140614_07:28,14218
20140614_07:29,14499
20140614_07:30,15828
20140614_07:31,17892
20140614_07:32,15266
20140614_07:33,14402
20140614_07:34,14467
20140614_07:35,14792
20140614_07:36,15962
20140614_07:37,15093
20140614_07:38,15114
20140614_07:39,14803
20140614_07:40,15431
20140614_07:41,14996
20140614_07:42,14361
20140614_07:43,14494
20140614_07:44,14602
20140614_07:45,14942
20140614_07:46,14934
20140614_07:47,14359
20140614_07:48,14406
20140614_07:49,14890
20140614_07:50,15266
20140614_07:51,15427
20140614_07:52,14352
20140614_07:53,15266
20140614_07:54,15469
20140614_07:55,15321
20140614_07:56,14682
20140614_07:57,15046
20140614_07:58,14663
20140614_07:59,14765
20140614_08:00,16507
20140614_08:01,20135
20140614_08:02,17715
20140614_08:03,16458
20140614_08:04,14685
20140614_08:05,14967
20140614_08:06,15465
20140614_08:07,14484
20140614_08:08,14877
20140614_08:09,14681
20140614_08:10,15250
20140614_08:11,14948
20140614_08:12,14027
20140614_08:13,14030
20140614_08:14,14124
20140614_08:15,14560
20140614_08:16,14584
20140614_08:17,14297
20140614_08:18,14224
20140614_08:19,14310
20140614_08:20,15105
20140614_08:21,15267
20140614_08:22,14138
20140614_08:23,14240
20140614_08:24,15049
20140614_08:25,15326
20140614_08:26,15622
20140614_08:27,14636
20140614_08:28,14784
20140614_08:29,14468
20140614_08:30,14908
20140614_08:31,19939
20140614_08:32,15429
20140614_08:33,14809
20140614_08:34,14948
20140614_08:35,15545
20140614_08:36,15803
20140614_08:37,14795
20140614_08:38,14883
20140614_08:39,15258
20140614_08:40,14972
20140614_08:41,16255
20140614_08:42,14492
20140614_08:43,14653
20140614_08:44,14712
20140614_08:45,14834
20140614_08:46,15520
20140614_08:47,15332
20140614_08:48,15162
20140614_08:49,15298
20140614_08:50,15596
20140614_08:51,15752
20140614_08:52,14870
20140614_08:53,14720
20140614_08:54,15346
20140614_08:55,15686
20140614_08:56,15984
20140614_08:57,14543
20140614_08:58,14663
20140614_08:59,14941
20140614_09:00,14182
20140614_09:01,19025
20140614_09:02,16964
20140614_09:03,15295
20140614_09:04,15070
20140614_09:05,15829
20140614_09:06,15733
20140614_09:07,14929
20140614_09:08,15102
20140614_09:09,15105
20140614_09:10,15268
20140614_09:11,15991
20140614_09:12,14723
20140614_09:13,14848
20140614_09:14,14602
20140614_09:15,15220
20140614_09:16,15761
20140614_09:17,14716
20140614_09:18,14573
20140614_09:19,14738
20140614_09:20,15450
20140614_09:21,15797
20140614_09:22,14667
20140614_09:23,15219
20140614_09:24,14560
20140614_09:25,15496
20140614_09:26,14673
20140614_09:27,14397
20140614_09:28,14269
20140614_09:29,14129
20140614_09:30,12747
20140614_09:31,18628
20140614_09:32,14392
20140614_09:33,13764
20140614_09:34,13690
20140614_09:35,14227
20140614_09:36,15212
20140614_09:37,13882
20140614_09:38,14008
20140614_09:39,13853
20140614_09:40,14155
20140614_09:41,14706
20140614_09:42,14368
20140614_09:43,14629
20140614_09:44,14334
20140614_09:45,14609
20140614_09:46,14719
20140614_09:47,14068
20140614_09:48,14205
20140614_09:49,14328
20140614_09:50,14793
20140614_09:51,14325
20140614_09:52,13874
20140614_09:53,14538
20140614_09:54,14809
20140614_09:55,15564
20140614_09:56,15012
20140614_09:57,14442
20140614_09:58,14313
20140614_09:59,14508
20140614_10:00,14476
20140614_10:01,19474
20140614_10:02,14893
20140614_10:03,14002
20140614_10:04,13683
20140614_10:05,15786
20140614_10:06,14176
20140614_10:07,17425
20140614_10:08,15919
20140614_10:09,14723
20140614_10:10,15018
20140614_10:11,15033
20140614_10:12,14053
20140614_10:13,14036
20140614_10:14,14557
20140614_10:15,15154
20140614_10:16,14685
20140614_10:17,14674
20140614_10:18,14461
20140614_10:19,14944
20140614_10:20,15273
20140614_10:21,14757
20140614_10:22,14982
20140614_10:23,14830
20140614_10:24,15140
20140614_10:25,15083
20140614_10:26,14657
20140614_10:27,13971
20140614_10:28,14438
20140614_10:29,14539
20140614_10:30,14482
20140614_10:31,18051
20140614_10:32,14868
20140614_10:33,14306
20140614_10:34,14205
20140614_10:35,15149
20140614_10:36,14417
20140614_10:37,14098
20140614_10:38,14473
20140614_10:39,14419
20140614_10:40,14592
20140614_10:41,14674
20140614_10:42,13699
20140614_10:43,14105
20140614_10:44,14059
20140614_10:45,14122
20140614_10:46,14278
20140614_10:47,13915
20140614_10:48,14264
20140614_10:49,14200
20140614_10:50,13714
20140614_10:51,14419
20140614_10:52,13842
20140614_10:53,14273
20140614_10:54,14523
20140614_10:55,14420
20140614_10:56,14267
20140614_10:57,13924
20140614_10:58,13898
20140614_10:59,13556
20140614_11:00,15105
20140614_11:01,14871
20140614_11:02,15835
20140614_11:03,13781
20140614_11:04,13545
20140614_11:05,13717
20140614_11:06,13651
20140614_11:07,12946
20140614_11:08,13127
20140614_11:09,13737
20140614_11:10,13996
20140614_11:11,14283
20140614_11:12,13552
20140614_11:13,13033
20140614_11:14,13534
20140614_11:15,14148
20140614_11:16,14041
20140614_11:17,13167
20140614_11:18,13432
20140614_11:19,13088
20140614_11:20,13348
20140614_11:21,13886
20140614_11:22,12846
20140614_11:23,13238
20140614_11:24,13175
20140614_11:25,13601
20140614_11:26,14387
20140614_11:27,13559
20140614_11:28,13196
20140614_11:29,12894
20140614_11:30,13506
20140614_11:31,16719
20140614_11:32,13486
20140614_11:33,13225
20140614_11:34,13418
20140614_11:35,13372
20140614_11:36,13932
20140614_11:37,13427
20140614_11:38,13604
20140614_11:39,13717
20140614_11:40,13518
20140614_11:41,14168
20140614_11:42,13010
20140614_11:43,13159
20140614_11:44,13336
20140614_11:45,13264
20140614_11:46,14103
20140614_11:47,13289
20140614_11:48,13281
20140614_11:49,13828
20140614_11:50,14044
20140614_11:51,14538
20140614_11:52,13318
20140614_11:53,13530
20140614_11:54,13183
20140614_11:55,13991
20140614_11:56,13986
20140614_11:57,13349
20140614_11:58,13653
20140614_11:59,13216
20140614_12:00,12150
20140614_12:01,17731
20140614_12:02,13602
20140614_12:03,13215
20140614_12:04,12939
20140614_12:05,13661
20140614_12:06,13733
20140614_12:07,13121
20140614_12:08,13679
20140614_12:09,13564
20140614_12:10,14121
20140614_12:11,14219
20140614_12:12,13410
20140614_12:13,13557
20140614_12:14,13579
20140614_12:15,14162
20140614_12:16,14574
20140614_12:17,13307
20140614_12:18,13512
20140614_12:19,13289
20140614_12:20,13600
20140614_12:21,13591
20140614_12:22,13048
20140614_12:23,13394
20140614_12:24,13383
20140614_12:25,13723
20140614_12:26,14029
20140614_12:27,13204
20140614_12:28,13558
20140614_12:29,13276
20140614_12:30,14859
20140614_12:31,15245
20140614_12:32,14103
20140614_12:33,13672
20140614_12:34,13636
20140614_12:35,14116
20140614_12:36,13761
20140614_12:37,13452
20140614_12:38,13363
20140614_12:39,13668
20140614_12:40,13984
20140614_12:41,13714
20140614_12:42,13954
20140614_12:43,13523
20140614_12:44,13850
20140614_12:45,14043
20140614_12:46,14059
20140614_12:47,13340
20140614_12:48,13443
20140614_12:49,13506
20140614_12:50,13823
20140614_12:51,14205
20140614_12:52,13477
20140614_12:53,13438
20140614_12:54,13393
20140614_12:55,14046
20140614_12:56,14302
20140614_12:57,13887
20140614_12:58,13688
20140614_12:59,13438
20140614_13:00,14120
20140614_13:01,17091
20140614_13:02,15194
20140614_13:03,13899
20140614_13:04,13916
20140614_13:05,14595
20140614_13:06,14789
20140614_13:07,13850
20140614_13:08,13954
20140614_13:09,13846
20140614_13:10,13673
20140614_13:11,13967
20140614_13:12,13381
20140614_13:13,13897
20140614_13:14,13873
20140614_13:15,13878
20140614_13:16,14656
20140614_13:17,13623
20140614_13:18,13753
20140614_13:19,13437
20140614_13:20,13876
20140614_13:21,14308
20140614_13:22,13290
20140614_13:23,13863
20140614_13:24,13739
20140614_13:25,14083
20140614_13:26,14877
20140614_13:27,13527
20140614_13:28,13753
20140614_13:29,14610
20140614_13:30,13216
20140614_13:31,18298
20140614_13:32,13892
20140614_13:33,13754
20140614_13:34,13764
20140614_13:35,14073
20140614_13:36,14209
20140614_13:37,13650
20140614_13:38,13723
20140614_13:39,13843
20140614_13:40,13935
20140614_13:41,14650
20140614_13:42,13554
20140614_13:43,13871
20140614_13:44,14028
20140614_13:45,14034
20140614_13:46,14444
20140614_13:47,13285
20140614_13:48,13740
20140614_13:49,13262
20140614_13:50,13977
20140614_13:51,13790
20140614_13:52,13315
20140614_13:53,13272
20140614_13:54,13706
20140614_13:55,13763
20140614_13:56,14555
20140614_13:57,13378
20140614_13:58,13572
20140614_13:59,13272
20140614_14:00,13754
20140614_14:01,16512
20140614_14:02,13528
20140614_14:03,12810
20140614_14:04,13212
20140614_14:05,13499
20140614_14:06,13382
20140614_14:07,13356
20140614_14:08,12827
20140614_14:09,14268
20140614_14:10,13908
20140614_14:11,14052
20140614_14:12,13412
20140614_14:13,13163
20140614_14:14,13338
20140614_14:15,13539
20140614_14:16,14050
20140614_14:17,12912
20140614_14:18,12839
20140614_14:19,12818
20140614_14:20,12926
20140614_14:21,13343
20140614_14:22,12950
20140614_14:23,12837
20140614_14:24,12740
20140614_14:25,13159
20140614_14:26,13541
20140614_14:27,13007
20140614_14:28,13213
20140614_14:29,13226
20140614_14:30,14377
20140614_14:31,16297
20140614_14:32,12995
20140614_14:33,12725
20140614_14:34,12854
20140614_14:35,12957
20140614_14:36,13341
20140614_14:37,12508
20140614_14:38,12445
20140614_14:39,12569
20140614_14:40,12504
20140614_14:41,13173
20140614_14:42,12565
20140614_14:43,12497
20140614_14:44,12347
20140614_14:45,12821
20140614_14:46,13614
20140614_14:47,12370
20140614_14:48,12802
20140614_14:49,12592
20140614_14:50,12926
20140614_14:51,12853
20140614_14:52,12439
20140614_14:53,12443
20140614_14:54,12725
20140614_14:55,12780
20140614_14:56,12837
20140614_14:57,12211
20140614_14:58,12392
20140614_14:59,12234
20140614_15:00,14544
20140614_15:01,15027
20140614_15:02,13239
20140614_15:03,12345
20140614_15:04,12735
20140614_15:05,13218
20140614_15:06,13009
20140614_15:07,12469
20140614_15:08,12536
20140614_15:09,12417
20140614_15:10,12522
20140614_15:11,13350
20140614_15:12,12655
20140614_15:13,12462
20140614_15:14,12358
20140614_15:15,12677
20140614_15:16,12658
20140614_15:17,12116
20140614_15:18,12889
20140614_15:19,12610
20140614_15:20,12791
20140614_15:21,12890
20140614_15:22,12177
20140614_15:23,12270
20140614_15:24,12344
20140614_15:25,13028
20140614_15:26,13373
20140614_15:27,12388
20140614_15:28,12676
20140614_15:29,12414
20140614_15:30,13650
20140614_15:31,13553
20140614_15:32,14469
20140614_15:33,13159
20140614_15:34,12823
20140614_15:35,12980
20140614_15:36,13434
20140614_15:37,12595
20140614_15:38,12893
20140614_15:39,12779
20140614_15:40,12817
20140614_15:41,12962
20140614_15:42,12672
20140614_15:43,12865
20140614_15:44,12706
20140614_15:45,13026
20140614_15:46,13095
20140614_15:47,12679
20140614_15:48,12716
20140614_15:49,12615
20140614_15:50,12526
20140614_15:51,12879
20140614_15:52,12182
20140614_15:53,12614
20140614_15:54,12491
20140614_15:55,12797
20140614_15:56,13163
20140614_15:57,12480
20140614_15:58,12450
20140614_15:59,12335
20140614_16:00,13574
20140614_16:01,15537
20140614_16:02,13261
20140614_16:03,12347
20140614_16:04,12017
20140614_16:05,12093
20140614_16:06,12435
20140614_16:07,11733
20140614_16:08,11922
20140614_16:09,12105
20140614_16:10,12387
20140614_16:11,12451
20140614_16:12,12435
20140614_16:13,12129
20140614_16:14,11938
20140614_16:15,12356
20140614_16:16,11920
20140614_16:17,11956
20140614_16:18,12541
20140614_16:19,12738
20140614_16:20,12572
20140614_16:21,13210
20140614_16:22,12385
20140614_16:23,12173
20140614_16:24,11938
20140614_16:25,12620
20140614_16:26,12730
20140614_16:27,12123
20140614_16:28,12332
20140614_16:29,12000
20140614_16:30,13223
20140614_16:31,14426
20140614_16:32,11529
20140614_16:33,12170
20140614_16:34,12130
20140614_16:35,12539
20140614_16:36,12472
20140614_16:37,12095
20140614_16:38,12141
20140614_16:39,12113
20140614_16:40,12107
20140614_16:41,12282
20140614_16:42,12056
20140614_16:43,11859
20140614_16:44,11748
20140614_16:45,12021
20140614_16:46,13212
20140614_16:47,11623
20140614_16:48,11881
20140614_16:49,11788
20140614_16:50,11682
20140614_16:51,12781
20140614_16:52,11913
20140614_16:53,12394
20140614_16:54,12231
20140614_16:55,12551
20140614_16:56,12542
20140614_16:57,12174
20140614_16:58,12185
20140614_16:59,11954
20140614_17:00,11356
20140614_17:01,15612
20140614_17:02,13433
20140614_17:03,12750
20140614_17:04,12845
20140614_17:05,13290
20140614_17:06,13052
20140614_17:07,12233
20140614_17:08,12369
20140614_17:09,12378
20140614_17:10,12394
20140614_17:11,12381
20140614_17:12,11887
20140614_17:13,12003
20140614_17:14,11606
20140614_17:15,12186
20140614_17:16,12776
20140614_17:17,11448
20140614_17:18,11973
20140614_17:19,11932
20140614_17:20,11979
20140614_17:21,12619
20140614_17:22,11438
20140614_17:23,11384
20140614_17:24,11705
20140614_17:25,12226
20140614_17:26,11740
20140614_17:27,11458
20140614_17:28,11321
20140614_17:29,11732
20140614_17:30,12738
20140614_17:31,13853
20140614_17:32,11871
20140614_17:33,11703
20140614_17:34,11621
20140614_17:35,11606
20140614_17:36,12340
20140614_17:37,11177
20140614_17:38,11248
20140614_17:39,11396
20140614_17:40,12092
20140614_17:41,12276
20140614_17:42,11462
20140614_17:43,11383
20140614_17:44,11087
20140614_17:45,11782
20140614_17:46,11274
20140614_17:47,10701
20140614_17:48,11009
20140614_17:49,10910
20140614_17:50,11080
20140614_17:51,11176
20140614_17:52,10559
20140614_17:53,10733
20140614_17:54,10792
20140614_17:55,11138
20140614_17:56,11343
20140614_17:57,10760
20140614_17:58,10450
20140614_17:59,10511
20140614_18:00,11578
20140614_18:01,11525
20140614_18:02,13066
20140614_18:03,10855
20140614_18:04,11355
20140614_18:05,11307
20140614_18:06,11580
20140614_18:07,11115
20140614_18:08,11155
20140614_18:09,11307
20140614_18:10,11533
20140614_18:11,11232
20140614_18:12,11014
20140614_18:13,10871
20140614_18:14,11143
20140614_18:15,11194
20140614_18:16,11676
20140614_18:17,10878
20140614_18:18,10794
20140614_18:19,10909
20140614_18:20,11384
20140614_18:21,12147
20140614_18:22,11472
20140614_18:23,11416
20140614_18:24,11546
20140614_18:25,11422
20140614_18:26,11964
20140614_18:27,11118
20140614_18:28,11068
20140614_18:29,11186
20140614_18:30,12272
20140614_18:31,12893
20140614_18:32,11457
20140614_18:33,11023
20140614_18:34,10719
20140614_18:35,10867
20140614_18:36,11506
20140614_18:37,10531
20140614_18:38,10585
20140614_18:39,10944
20140614_18:40,11079
20140614_18:41,10891
20140614_18:42,10676
20140614_18:43,10387
20140614_18:44,10713
20140614_18:45,11034
20140614_18:46,11095
20140614_18:47,10452
20140614_18:48,10522
20140614_18:49,10301
20140614_18:50,10700
20140614_18:51,10980
20140614_18:52,10570
20140614_18:53,10528
20140614_18:54,10473
20140614_18:55,11594
20140614_18:56,10844
20140614_18:57,10533
20140614_18:58,10290
20140614_18:59,10539
20140614_19:00,10412
20140614_19:01,13091
20140614_19:02,10906
20140614_19:03,10621
20140614_19:04,10931
20140614_19:05,11541
20140614_19:06,11271
20140614_19:07,10763
20140614_19:08,10805
20140614_19:09,11283
20140614_19:10,11500
20140614_19:11,11651
20140614_19:12,11057
20140614_19:13,11169
20140614_19:14,11535
20140614_19:15,11617
20140614_19:16,11385
20140614_19:17,11030
20140614_19:18,10937
20140614_19:19,11320
20140614_19:20,11645
20140614_19:21,11176
20140614_19:22,10933
20140614_19:23,10917
20140614_19:24,11039
20140614_19:25,11624
20140614_19:26,11079
20140614_19:27,10850
20140614_19:28,10848
20140614_19:29,10730
20140614_19:30,11704
20140614_19:31,13107
20140614_19:32,10741
20140614_19:33,10845
20140614_19:34,10796
20140614_19:35,11326
20140614_19:36,11919
20140614_19:37,11045
20140614_19:38,11204
20140614_19:39,11289
20140614_19:40,10932
20140614_19:41,11805
20140614_19:42,11114
20140614_19:43,11140
20140614_19:44,11328
20140614_19:45,11794
20140614_19:46,11661
20140614_19:47,11193
20140614_19:48,10927
20140614_19:49,11082
20140614_19:50,11755
20140614_19:51,11962
20140614_19:52,10801
20140614_19:53,11027
20140614_19:54,11019
20140614_19:55,11272
20140614_19:56,12297
20140614_19:57,11070
20140614_19:58,11063
20140614_19:59,10887
20140614_20:00,10632
20140614_20:01,14318
20140614_20:02,11466
20140614_20:03,10756
20140614_20:04,10861
20140614_20:05,10900
20140614_20:06,10940
20140614_20:07,10893
20140614_20:08,10802
20140614_20:09,10638
20140614_20:10,11154
20140614_20:11,10736
20140614_20:12,10528
20140614_20:13,10928
20140614_20:14,10888
20140614_20:15,10927
20140614_20:16,11113
20140614_20:17,10695
20140614_20:18,11011
20140614_20:19,10960
20140614_20:20,11209
20140614_20:21,11966
20140614_20:22,10828
20140614_20:23,11004
20140614_20:24,10992
20140614_20:25,11217
20140614_20:26,11046
20140614_20:27,10806
20140614_20:28,10828
20140614_20:29,11008
20140614_20:30,11790
20140614_20:31,13166
20140614_20:32,11297
20140614_20:33,10913
20140614_20:34,11212
20140614_20:35,11403
20140614_20:36,11115
20140614_20:37,10560
20140614_20:38,10802
20140614_20:39,11145
20140614_20:40,11102
20140614_20:41,10975
20140614_20:42,10711
20140614_20:43,10996
20140614_20:44,10833
20140614_20:45,11539
20140614_20:46,11413
20140614_20:47,10928
20140614_20:48,10735
20140614_20:49,11235
20140614_20:50,11111
20140614_20:51,11139
20140614_20:52,11215
20140614_20:53,11138
20140614_20:54,11449
20140614_20:55,11544
20140614_20:56,12460
20140614_20:57,11424
20140614_20:58,11879
20140614_20:59,11922
20140614_21:00,12131
20140614_21:01,13683
20140614_21:02,12248
20140614_21:03,11744
20140614_21:04,11484
20140614_21:05,11424
20140614_21:06,12333
20140614_21:07,11334
20140614_21:08,11303
20140614_21:09,11144
20140614_21:10,11724
